Date,Name,Comment
Mon Apr 06 22:23:30 PDT 2009,FunkySilla,@paula_paige3489 so apart from the sore... how was the tryouts? 
Tue Apr 07 03:24:36 PDT 2009,BW101,@KankzXD My headphones died  I miss them. Earphones are just not good enough!
Tue Apr 07 02:02:46 PDT 2009,xoxChelleMcCxox,@Donniesbabe well its pishing here  sun looks like it wants to break through hope it dows kids doing my head in !!!!!!
Tue Apr 07 01:08:13 PDT 2009,babycatchers,has just had a bit of good news - what a wonderful start to the day 
Mon Apr 06 22:37:57 PDT 2009,Anja1975,@JonathanRKnight wake up with ah Jon tweet. The Best start for my day  thx Jon love You
Tue Apr 07 03:19:43 PDT 2009,sherylyulin,NAB didn't pass on the cut. I wonder what ANZ will do now. 
Mon Apr 06 22:38:44 PDT 2009,jeshkuhbee,@BrittyDS Don't blame me.  I just like good things. ;)
Tue Apr 07 03:32:11 PDT 2009,smallbecca,still feeling almost entirely overwhelmed by an uncomfortable desire for swift and violent revenge 
Mon Apr 06 23:27:33 PDT 2009,carlygirvan,Grr not down to go to school today 
Tue Apr 07 00:18:47 PDT 2009,ellie_bites,@IronChefShellie: LOL! Very good point 
Mon Apr 06 23:25:31 PDT 2009,Chanabellarina,@toddlington only a quarter of a percent babe  darn
Tue Apr 07 02:03:36 PDT 2009,Synoiz,"@anguaji So good you had to tweet it twice?  I know you ANGWAAGEE, you're a sucker for gradients ;)"
Mon Apr 06 22:22:58 PDT 2009,estariray,@michellardi i really don't know. i think its Globe!  yeah! sana gumaling na ko para alam ko na din kung makakasama ako! )
Tue Apr 07 02:24:10 PDT 2009,foohuiling,spent 1 day doing 'research' ... i'm feeling Great!  an achievement! =D
Tue Apr 07 00:28:50 PDT 2009,agenciamodelos,@trendhunter Very nice pics! Thanks for sharing it  
Tue Apr 07 00:16:17 PDT 2009,Lis311,"@AHolmes_NJ I was able to DownThemAll! before TA was able to delete my account. Didn't lose any photos, but I lost almost all comments "
Mon Apr 06 23:50:34 PDT 2009,samantha101,Hoping I can get some decent sleep tonight since I didn't get any worth shittt last night  Goodnight World! XOXO
Mon Apr 06 23:56:17 PDT 2009,tonkaaa,"@Craftysince1990 Lol, that's sweet! I bought tickets last year &amp;&amp; my PartnerInCrime flaked so I didn't end up going  but this, FOR SURE!"
Tue Apr 07 00:38:03 PDT 2009,Lush_London,@Schofe not off the side of the bridge I hope? 
Tue Apr 07 04:12:15 PDT 2009,daniellec_x,not going to makke it to boling today  got no money!
Mon Apr 06 23:21:45 PDT 2009,nubblecakes,Too much internet. How it plagues me 
Tue Apr 07 00:18:43 PDT 2009,Shugsss,@CanUhandleMee Lemme pour u some hot Tea with some honey. Talk to me woman! 
Tue Apr 07 04:27:20 PDT 2009,markus_breuer,New interview about Wolfram|Alpha http://tr.im/in2l  Insanely cool. Can't wait for the launch in May  #wolframalpha #search #semantic-web
Tue Apr 07 00:49:18 PDT 2009,afflewaffle,says done with the report! Set-up new project next.  http://plurk.com/p/n0cic
Tue Apr 07 01:04:14 PDT 2009,thewilltodeath,"first spanish lesson in an hour, nervous! massive drawing marathon for the rest of the day "
Tue Apr 07 02:08:35 PDT 2009,danielhilton,There's a fucking wood pecker or something outside and its driving me mad. I wish I was pecking some wood right now though 
Tue Apr 07 01:20:11 PDT 2009,Carto,I'm struggling to type this morning...maybe I'm still suffering from day-glo overload from Friday's 80's Fest 
Tue Apr 07 00:38:29 PDT 2009,edit1media,"@rnmetty Yeah, I think you're right. Just kinda annoying to be ignored. Oh well. "
Tue Apr 07 00:36:18 PDT 2009,waivethesale,@HoptonHouseBnB I'm thinking of getting my old FM tuner from the garage as I'm having problems when my PC just stops playing audio 
Tue Apr 07 01:41:57 PDT 2009,rashisha,@KourtneyKardash I need get my beach bod back 
Mon Apr 06 23:09:38 PDT 2009,TheBoss63,@Wyldceltic1 He has Karate tournament in 8 weeks  
Tue Apr 07 00:14:01 PDT 2009,katdogs,@MTsiaklides haha now thats one I DO know! 
Tue Apr 07 01:08:31 PDT 2009,acsam,i'm happy - - really happy! 
Tue Apr 07 00:27:28 PDT 2009,BabalooBlue,"@Kal_Penn arrrggghhh, and I hadn't seen last night's episode yet! Pity to lose you, though. "
Tue Apr 07 03:10:05 PDT 2009,Emmavieceli,"bah, immune system finally gave in. It did so well this year....  Throat is feeling horrid now."
Mon Apr 06 23:33:11 PDT 2009,RebeccaLange,"@kidsgoape everyday  Tho now we share the reading, he read one page I read another (7yrs)"
Mon Apr 06 23:23:55 PDT 2009,Nessie,@mattycus  *cry* 
Tue Apr 07 01:04:08 PDT 2009,EVband,still up trying to finish a mix 
Mon Apr 06 23:15:50 PDT 2009,lynea8472,"Sittin here w/Kayla, I really really reallly dis-like having a brother.  He doesn't know when to stop. I'm waiting for the day when one of"
Tue Apr 07 00:18:34 PDT 2009,joesebok,"@e_tay, love the uno.  who doesn't?  "
Mon Apr 06 23:56:51 PDT 2009,MissKailyn,"Today's episode of &quot;House&quot; (Episode, Simple Explanation) was so heartbreaking. "
Tue Apr 07 02:48:24 PDT 2009,danacranston,I don't know how I am getting back to Miami.  It's like no one cares...
Mon Apr 06 22:43:14 PDT 2009,Jayla_Superstar,@iamdiddy I feel you I hate working out too! But our results will be MAJOR! When you look good you feel good! 
Tue Apr 07 00:48:11 PDT 2009,mcflyholland,@rustyrockets did you know that you were in a dutch newspaper the other day? 
Mon Apr 06 22:58:03 PDT 2009,FakerParis,@KingdomGuard @hothobolover I guess we will make him have guest appearance in ours then 
Tue Apr 07 00:49:01 PDT 2009,FotoWala,@the_middleman you are the lucky number  I hope you like the book. Will send it asap.
Tue Apr 07 00:33:03 PDT 2009,Jumile,Planting a friend today.  Not been to a funeral in &gt;20 years.
Tue Apr 07 01:07:46 PDT 2009,ponyofish,I can't wait for the SYF results! oh goodness. 
Tue Apr 07 00:28:47 PDT 2009,Rosaapril,@abacab1975 yep...off to work soon 
Mon Apr 06 23:14:56 PDT 2009,Syppress,@winggato no free comp lol 
Tue Apr 07 04:22:51 PDT 2009,NathalieKinders,@sannewielenga I want/need them here too 
Tue Apr 07 01:54:09 PDT 2009,cheile,@odo_snape_maven thanks.   so what are you doin at this late hour?
Tue Apr 07 00:29:12 PDT 2009,ankitminocha,@abhisheknagar quite similar to what happened with GW Bush in Iraq 
Tue Apr 07 00:58:39 PDT 2009,lilacbutterfly,@ItsDawns Thank you I do my best  lol!!  (you 100% too) 
Tue Apr 07 03:59:21 PDT 2009,Miamoodles,is going to curl up with a cup of tea and a book and hope she feels better soon 
Tue Apr 07 01:32:23 PDT 2009,WernerL,My website is down.. 
Tue Apr 07 01:43:16 PDT 2009,MidgetBrooke,"george lopez is keeping me awake, my final tweet until i wake up "
Tue Apr 07 01:28:42 PDT 2009,rebel_vamp,@guardian_renata  yes it is 
Tue Apr 07 00:48:14 PDT 2009,onefinepinoyboy,"@emandeleon sta mesa, hmmm not really sure but hey its in manila , i can get by.. "
Tue Apr 07 03:52:26 PDT 2009,zombiesheep,When did motorbike insurance get so darned expensive???  Only been not riding for a year. 
Mon Apr 06 22:28:24 PDT 2009,treehugger25,@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books.
Mon Apr 06 23:38:07 PDT 2009,docwho76,@pinguino Does this party have a date? 
Tue Apr 07 00:46:31 PDT 2009,burke_libbey,Too many assignments 
Tue Apr 07 01:53:48 PDT 2009,justsal,@benjamin_cook David Tennant is one extremely good looking man Ben. Enough to turn gay women straight 
Mon Apr 06 23:42:27 PDT 2009,Mina_Minaa,wondering why I am so stupid  Need to eat more fish I guess *sigh*...
Tue Apr 07 00:47:30 PDT 2009,D3vilishAngel,Thinking of pay day.....another 3 weeks to go  lol
Tue Apr 07 03:04:13 PDT 2009,Stephayeney,My nose is bleeding 
Tue Apr 07 03:56:30 PDT 2009,ivormurray,Trying hard to resist eating the kids' Easter Eggs  
Tue Apr 07 02:36:59 PDT 2009,RockChick182,I'm up  amy's coming around today so i have to clean my room 
Tue Apr 07 01:04:11 PDT 2009,katicotrophic,"Potato Chips, pllleeeeaaasssseee. "
Tue Apr 07 01:33:58 PDT 2009,aboyy,"Just chillin, Watermelon is probz ma fav "
Tue Apr 07 00:08:24 PDT 2009,naturalishmama,Well the sun is shining and I'm feeling guilty 'cos I've neglected the garden. Seed sowing and weeding today methinks 
Tue Apr 07 03:48:40 PDT 2009,Breezaa,I miss Angiii  I miss talking too her  I love you Angiii!
Tue Apr 07 00:25:20 PDT 2009,robcthegeek,"Looking at it, I seem to be getting a completely different config.. Finding shared hosting hard not having control "
Tue Apr 07 02:43:31 PDT 2009,KneeHighBootFan,Khb count low today despite the changing weather. 
Mon Apr 06 22:37:49 PDT 2009,themangoman,spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..
Tue Apr 07 01:18:47 PDT 2009,gregorygo,@SuburbanDollar thanks for the heads up! alexa stats should be updating again. http://bit.ly/top-pf-blogs 
Tue Apr 07 00:46:23 PDT 2009,body0project,"School work BORING,  Working on a business law paper right now can't wait till i'm done.  Hopefully tomorrow grrrr...   "
Tue Apr 07 02:23:07 PDT 2009,pjclare,@pixiepan lol. www.tv.com is your FRIEND! 
Tue Apr 07 03:07:59 PDT 2009,ReluctantNinja,Finally! Fellow Ninjas logging into the forum ;) If you've done so recently can you redo again... as it woz a bit broken before 
Tue Apr 07 03:47:24 PDT 2009,Devar,@cuzza that sounds almost as good as nandos ;-) related; nandos have increased prices again 
Mon Apr 06 22:57:28 PDT 2009,xShyGirlx,At work 
Tue Apr 07 02:21:45 PDT 2009,wu_hu,@kev_nz LOL better let aboy021 know if he's doing the deploy before his 9:30 bedtime. Hope you are feeling better. Being sick sux 
Tue Apr 07 01:23:15 PDT 2009,KristenKreuk,Do visit www.girlsbydesign.com and www.blog.girlsbydesign.com to check out our blogs. We do try to get on as much as we can for everyone 
Tue Apr 07 02:34:15 PDT 2009,joyofsomeone,@VATD have a Happy Birthday tweet 
Tue Apr 07 00:33:30 PDT 2009,radinov,Watched &quot;Snatch Wars&quot;. Hilarious! Cheers @twll  http://www.youtube.com/watch?v=kDKiQfBs9lo&amp;fmt=18
Mon Apr 06 23:23:08 PDT 2009,helmetcheek,"@skylineking722 connor, it's me, febi  are you really really mad at me??"
Tue Apr 07 01:53:37 PDT 2009,CrystalZahler,@theDebbyRyan You seem really cool!! And down to earth!! I hope to work with you and/or meet you some day! It would really be GREAT!! 
Mon Apr 06 23:47:53 PDT 2009,pcholody,"Hi @DaveJMatthews ! Greeting from Poland, love your music "
Tue Apr 07 00:39:01 PDT 2009,kamla,@mojosanjay Nice suggestion to Tharoor's team on the use of Social Media. HIs asst must have responded. I believe he is on Twitter now 
Tue Apr 07 01:08:14 PDT 2009,PaulCarterJr,"@hiannie Hey, I do the same thing sometimes when I type too fast!  LOL I understood what you meant.  Let me know how it's coming along!"
Tue Apr 07 00:09:13 PDT 2009,Auds19,haven't been able to sleep at ALL. i think i'll watch Ugly Betty online. 
Tue Apr 07 03:43:19 PDT 2009,sergiubiris,not a good moment for my e-mail to stop working 
Tue Apr 07 02:00:07 PDT 2009,LadyHoldem,@phil_hellmuth So sad 
Mon Apr 06 22:27:56 PDT 2009,aaronrothe,@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff
Tue Apr 07 00:53:56 PDT 2009,janicejeanius,@denhha yes maam and still going strong 
Tue Apr 07 01:35:15 PDT 2009,Genula,"Is still sick, hate this "
Tue Apr 07 00:12:50 PDT 2009,piksels,@jamesshunter great man! good luck with everything! I'm guessing the coming days are going to be extremely exciting 
Tue Apr 07 02:20:19 PDT 2009,h4nn4hhh,@andy_cyrus im still awake too lol cant sleep  glad your up tho (:
Tue Apr 07 00:39:01 PDT 2009,arjankramer,"@JolijnPosthuma Don't think  I'm saying that am I?!  as for your example one ZC doesn't mean a thing, but a set of all valid ZCs does!"
Mon Apr 06 22:42:51 PDT 2009,ramereth,@ManyaS 
Mon Apr 06 23:02:13 PDT 2009,riblah,@thousand_miles no 
Tue Apr 07 02:33:59 PDT 2009,bloxxx,"@latexfetish Yes, it actually does work now.  (BTW: I also stumbled over that strange widget on my first try)"
Tue Apr 07 00:02:37 PDT 2009,frankvdheijden,Still a got headache  . Getting ready for work
Tue Apr 07 03:59:28 PDT 2009,Purplekate,"@edibow No it wasnt a super hero it was slimer from goast busters, i have it too "
Tue Apr 07 02:04:39 PDT 2009,clairzilla,first cold night of the year 
Tue Apr 07 01:16:51 PDT 2009,rockbigdave,@addersop I have a habbit of misspelling bought. 
Mon Apr 06 22:23:38 PDT 2009,emmasaur28,eating ice-cream with chocolate topping 
Tue Apr 07 02:26:20 PDT 2009,yayitsfoogie,"@Katestar Oh yes, extremely fun when whoever you talk to actually doesn't want to talk to you... I'm so lonely "
Mon Apr 06 23:49:06 PDT 2009,lydiaridder,@Ramoso Hihi I love it! Drinking Red Bull in the morning  
Tue Apr 07 00:05:12 PDT 2009,RopeMarksMuse,I am soooo tired @ work 
Tue Apr 07 00:06:17 PDT 2009,smewch,@SpazMoraz get up lady! See you in work ... Boohoo 
Tue Apr 07 01:53:31 PDT 2009,realchrissystar,Goodness - I STILL haven't packed for Hawaii!!! - It's Jessica Simpson's fault.. She's too cute.. And so was the movie  ..Ahh now what..xx
Tue Apr 07 03:38:58 PDT 2009,workaholic1231,"Just woke up, I'm freezing and everything hurts. This is not good. "
Tue Apr 07 00:38:55 PDT 2009,xDReally,SOOO TIRED. Should go to sleep earlier....but I can't!   Today's danceable tune: http://www.youtube.com/watch?v=5PK-D4bgo_Y
Tue Apr 07 03:54:39 PDT 2009,derring1,"couldn't sleep, up all night, i will regret this when i get home from work "
Mon Apr 06 22:46:22 PDT 2009,cristinesantos,Wait should I eat?? Or be skinny for vegas!! I'm hungry! 
Tue Apr 07 02:33:11 PDT 2009,TheFemGeek,@manda I'm going to try this last hour. I even turn the volume up on the alarm so I won't miss it. Nitey nite 
Tue Apr 07 00:09:09 PDT 2009,suprandr,This morning I was woke up by Janis Joplin. This can't be bad. Morning all! 
Mon Apr 06 23:08:12 PDT 2009,rahsiaebiz,busy @ PPUKM with Dr Yamin..  http://irc.jombuatduit.net
Tue Apr 07 01:28:09 PDT 2009,ysnjen,"@piktor, very true my friend. Anyone who knows me will tell you I'm ALL about quality...to a fault sometimes! Still fun to reach 1000. "
Tue Apr 07 04:22:51 PDT 2009,ladytwiglet,ugh.  i wish someone would make a dA script to make it easier to remove people from your devwatch   what a ballache!
Tue Apr 07 01:44:14 PDT 2009,cravenjade,Busy week! Met with an outreach worker today about doing group activities  Decided Im going to really push myself to recover from anxiety!
Tue Apr 07 01:08:21 PDT 2009,keithgmitchell,@ninabelk look at you and your celeb spotting! Did you throw rocks at the smug prick? 
Tue Apr 07 00:58:25 PDT 2009,paulrjmellors,@jimmrowe hmmmm dumplings 
Tue Apr 07 02:28:43 PDT 2009,zoepearman,morning everyone. 
Tue Apr 07 03:21:30 PDT 2009,elsieloo,@HarrietPenguin Very jealous! Seeing him later this year at MEN but won't be the same as a little gig 
Tue Apr 07 02:14:28 PDT 2009,LadyErlynne,@vindiekins I almost feel bad for my next post. Almost. 
Mon Apr 06 23:43:33 PDT 2009,Rhiannon_2009,@munche yay for following me!  I'll try me best to entertain the shit out of you via twitter 
Mon Apr 06 22:38:15 PDT 2009,GinaAngeline,"@Gerry_Butler If it's something you will enjoy and will make you happy, why not do it? "
Tue Apr 07 00:09:06 PDT 2009,renhuijun,RULE OF LIFE#1: STOP SAYING NO WHEN OFFERED COFFEE.  RULE OF LIFE#2: eat lots of people 
Tue Apr 07 01:16:58 PDT 2009,dodinka,I understand nothing from this Twitter 
Mon Apr 06 22:53:14 PDT 2009,no_faith_left,@EmilyCello Nessun realmente! ... I guess &quot;No! Davvvero!&quot; is what you mean 
Tue Apr 07 00:23:41 PDT 2009,innocuous08,thinks factorial designs are going to be the death of my test &quot;A&quot;.  Who comes up with this confusing &quot;mathy&quot; stuff?  Ugh 
Tue Apr 07 01:48:36 PDT 2009,bruno_tavares,@gfaraujo It's a god session 
Tue Apr 07 02:23:58 PDT 2009,nikkiwoods,@MiaMiaDC  - Good morning!  
Mon Apr 06 22:42:30 PDT 2009,alohasassy,just got home from watching Michigan State get tromped!   
Tue Apr 07 01:18:22 PDT 2009,emilyy45,"@ImBartSimpson pity bart simpson is 10, not 8. "
Mon Apr 06 23:53:47 PDT 2009,eemusings,Just got back from the hospital. BF's nephew might have meningitis 
Tue Apr 07 02:14:18 PDT 2009,rossjones,"@juliankimmings My commiserations, is it as bad as I had heard it is? "
Tue Apr 07 00:53:57 PDT 2009,kitwhelan,On Malaysia Airlines btw... supposed to be good 
Tue Apr 07 02:53:48 PDT 2009,CathrynR,I can has migraine? 
Mon Apr 06 22:42:07 PDT 2009,MissPassion,@thecoolestout Ha the sun's already gone 
Tue Apr 07 01:38:42 PDT 2009,PhotosByDamien,@lsfashionista I was checking out your website and realized we both have Elan Extreme Magazine in common. 
Tue Apr 07 02:01:34 PDT 2009,joeyfrsh2dth,2 hrs need to go by quick 
Tue Apr 07 00:03:10 PDT 2009,DanceMassTV,lol @PartyWater. This will mostly depend on how you dance ! If you dance like no-one is watching then maybe a bit more ! 
Tue Apr 07 03:28:51 PDT 2009,TylerDurdan,@ChristyDH I watched that on TV at the time and was disappointed with the performance of &quot;Some Riot&quot; compared to the original record 
Tue Apr 07 01:08:46 PDT 2009,lisacherie,is probably sick. FFS. 
Mon Apr 06 23:48:14 PDT 2009,pcholody,"Hi @DaveJMatthews ! Greetings from Poland, love your music "
Tue Apr 07 00:03:50 PDT 2009,SonyPS3Sucks,@Deroshairjtv actually the world will end at 12/12/12 @12:12am  so the movie must come out before then 
Tue Apr 07 03:36:55 PDT 2009,Nymeth,@dastevens I'm so sorry  I hope you feel better soon!
Tue Apr 07 02:47:34 PDT 2009,PaulaCoMayo,"back at work after a great weekend, my brothers have left home and gone back to england though with my gorgeous nephews, miss them "
Tue Apr 07 01:14:00 PDT 2009,kellyifrah,@AndrewHansen1 thanks for being my 1000th follower 
Tue Apr 07 03:37:12 PDT 2009,leerosher,"Grandad doesn't know what to do with himself, Mam can't stop crying, I can't occupy my mind... Poor Gran, Goodbye "
Tue Apr 07 02:03:39 PDT 2009,SadieStar1,@jademus unlaws??haha. How do u update via your phone. I've added the device but dunno what to do next 
Tue Apr 07 01:44:02 PDT 2009,nogbad,@katiepiatt Re; Car parking - I'm not sure your hat is working 
Mon Apr 06 23:22:59 PDT 2009,asweetknightowl,@nanalipzz89 lol okay than 
Tue Apr 07 00:16:16 PDT 2009,OscarTG,"A beautiful morning - the sun is shining, the birds are singing, I've just been playing Mousetrap with the kids... damn, now work "
Mon Apr 06 22:22:52 PDT 2009,xVivaLaJuicyx,"@BatManYNG I miss my ps3, it's out of commission  Wutcha playing? Have you copped 'Blood On The Sand'?"
Mon Apr 06 23:47:23 PDT 2009,N0ney,at work  w asma3 nawal in fe obeerate alwatan TV
Mon Apr 06 22:58:51 PDT 2009,PamsLove,@deepbluesealove I was never an early morning person so I really didnt have anything to get over 
Mon Apr 06 22:28:08 PDT 2009,awildirishrose,"working on setting up my ipod touch, which as of today is officially mine!! "
Tue Apr 07 01:10:26 PDT 2009,tansykat,finished everything she needs to do at work tonight.  Ugh...three hours of nothing coming up... 
Tue Apr 07 00:52:47 PDT 2009,Didix2,@eNiBeNi lol im sorry! love ya! stupid dating coach that makes me feel self-conscious about my hair 
Tue Apr 07 00:06:21 PDT 2009,mattybeard,@keelybin Ermmm not really. It's hearing the dreaded alarm clock 
Tue Apr 07 00:37:57 PDT 2009,johubris,@wandaharland i will continue to smuggle whole crates in my bra then! 
Mon Apr 06 22:28:45 PDT 2009,brandonmcb,Living not downtown sure isn't much fun.  
Mon Apr 06 22:52:27 PDT 2009,baybiegela,i Love my atekinzz so much. &amp;&amp; i soo miss her.. 
Mon Apr 06 23:18:33 PDT 2009,sanatawileh,Morning everyone! What a beautiful Day...Yay! 
Tue Apr 07 00:38:43 PDT 2009,phoenixseven,@tyefighter Green and blacks? 
Tue Apr 07 00:08:55 PDT 2009,tweetles,"@cavorting All  here. Alwys lvly 2 spk w/u Awww If I cld, Id giv u a fut massaj... Awww so sweet. TY YW Heres another (((( @cavorting ))))"
Tue Apr 07 00:24:54 PDT 2009,_coops_,Blimmin' heck i'm slightly tired! And i still didn't see no Otalia 
Tue Apr 07 00:42:55 PDT 2009,sandlex,@you_know_better ??????? ??? ?? ??? 
Tue Apr 07 01:52:50 PDT 2009,Sally_E,@aparajuli yaaaaayyy... you got a crumpler bag  can you take a pic and post?
Tue Apr 07 00:28:41 PDT 2009,GrosenFriis,@rosenstand @anderssaugstrup [uk] It's hard to tweet [dk] &quot;I dag har Anders fï¿½dselsdag..&quot; [dk] within just 140 characters 
Mon Apr 06 23:23:22 PDT 2009,yourmommasboy,@plasticfuzzies who you goin with timmy!! you know my birthday is on the 19th...so maybe go again then! 
Tue Apr 07 04:26:21 PDT 2009,Carrot64,I dunno what to do 
Tue Apr 07 01:39:03 PDT 2009,caliwightman,going for a ride i hate my legs 
Mon Apr 06 23:52:54 PDT 2009,BigDumbMale,"@Clamson NOOOOOOOOO!!! As cool as Iron Man is, women are way better. On the other hand, Iron Man doesn't nag or talk back.   "
Tue Apr 07 03:33:14 PDT 2009,jacobs_mcr,Had another amazing night with Tyler :* now off to work .... gotta make coffee for the early birds 
Mon Apr 06 23:53:22 PDT 2009,steveslee,@gordonchiu You're one letter alway!    Koreans don't use &quot;X&quot; so there's no hope for me. 
Tue Apr 07 01:14:12 PDT 2009,jameslavers,seriously. stick to your strengths. 
Tue Apr 07 02:08:44 PDT 2009,robcthegeek,"@kieronlanning when it rains, it pours MILK ALL OVER YOUR KEYBOARD! "
Tue Apr 07 02:23:47 PDT 2009,NinjaFrosticles,is watching some of his old stuff on Youtube... ahhh the memories 
Tue Apr 07 01:53:39 PDT 2009,ujjwal_kumar,"@billgates currently I am using beta version which I downloaded from microsoft's website. Its an awesome O/S, also ur new pic looks good. "
Tue Apr 07 03:10:18 PDT 2009,marcec,@adamcurry can I get download version of the Dvorak Interlude... since streaming is banned at work... 
Tue Apr 07 01:13:34 PDT 2009,MaartenSt,"@dertyp overhere some doctors are concerned that all the radiation might even cause problems for people, so I wonder if alot will do it "
Tue Apr 07 03:31:50 PDT 2009,Sophieeexo,spring cleaning today 
Tue Apr 07 01:44:17 PDT 2009,kelseyketchum,@nerimon Just watched all of your VEDA videos. Intro is yay 
Tue Apr 07 04:21:40 PDT 2009,jharrison99,Taling the train in sigh 
Tue Apr 07 01:51:30 PDT 2009,Lauraelizabeff,Babysitting This Morning  Stiil It's An Excuse To Watch The Chute On CBBC.
Mon Apr 06 23:56:45 PDT 2009,TexasVegetarian,"My navel piercing tore a bit when I was forcing my dog into the bed of my truck.  MY FAULT, I know.    It looks to be healing.  Yay!"
Mon Apr 06 23:08:36 PDT 2009,misspisces,Late night shower. Refreshing 
Tue Apr 07 02:06:41 PDT 2009,hypknotoad,Can't get past 43 in flight control  http://twitpic.com/2y7f2
Tue Apr 07 01:49:19 PDT 2009,DDrDark,"@dannyking Yeah, I saw it. Really nice &amp; simple UI! Thanks "
Tue Apr 07 02:53:06 PDT 2009,Philst79,gotta calm the weekends down monday blues carrying on into tuesday 
Tue Apr 07 02:09:28 PDT 2009,ChoChoMojo,@smeykunz We can all have a fun ladies night! Anyone can join! 
Tue Apr 07 01:44:11 PDT 2009,bread_abd,u donï¿½t know? (me too) 
Tue Apr 07 02:03:38 PDT 2009,balajil,"Making a short video, Windows movie maker has crashed for 20th time   but my middle name is perseverence :p , should finish the video soon"
Tue Apr 07 01:59:25 PDT 2009,Serendipi,@hippychick3 clarkes shoes don't fir her - they don't go small enough for her feet - we have to go to specialist shoe shops 
Tue Apr 07 01:29:00 PDT 2009,marett,Glad to see I'm back 
Mon Apr 06 23:18:41 PDT 2009,TubaZo0l,@DaKing240 jealous regaring Godfather II. I hope I will get it next week delivered by Amozon UK. I want this game 
Tue Apr 07 01:38:04 PDT 2009,LaLila,"@m_ariii alright, now we're talking! "
Tue Apr 07 03:42:42 PDT 2009,kevatkinson,"@sazzle84  Please dont do that, i'll be good..... honest"
Mon Apr 06 23:05:29 PDT 2009,NahStarSeeYa,@stephenkruiser i had 2 put my dog down today too  someone ran her over
Tue Apr 07 02:19:30 PDT 2009,buzzert0,"Noticed something interesting about this emoticon:  vs D:  Totally different emotions, only difference is the placement of the eyes..."
Tue Apr 07 00:49:14 PDT 2009,7_7,/really/ need to clean the sensor in my SLR. As it is I will be doing spot removal from several hundred pictures 
Mon Apr 06 22:42:37 PDT 2009,nicolegreen,@hyperbets i hope this doesn't last too long.  i feel miserable!
Tue Apr 07 00:58:23 PDT 2009,K3ls3yB,"Listening to Tegan &amp; Sara........ Oh Yeah! Cartoons. ahahaha, I just had to say that last part. "
Tue Apr 07 00:14:03 PDT 2009,shawna_lee,"@dark_butterfly Not just you. I thought he looked paler, too  Probably from drama filming. Jun looks healthier than ever, though."
Tue Apr 07 00:12:53 PDT 2009,NappyBoyy,@kari_shma http://www.pharmaeffects.com/2008/12/red-bull-the-risks-and-side-effects/ this link is for you. Mind checking it out a bit? 
Mon Apr 06 23:03:01 PDT 2009,boswellian,@bonnie_klide  I just think the cab ride through Sofia and the walk to class will be the most interesting part.  
Tue Apr 07 00:13:31 PDT 2009,SimonDarke,@ventureoutlook thanks for the follow 
Tue Apr 07 01:08:17 PDT 2009,hermeneutic,Sudden shift in the weather!! I have to forcefully put myself in a jail which apparently is my room and m watchin moviessssss.. Poor me 
Mon Apr 06 22:43:48 PDT 2009,duckyrat,This latest episode of NewNowNext is like full of awesome! 
Tue Apr 07 01:59:11 PDT 2009,video_villain,screen printing today...bring on the back ache and sore hands...I'm sure we make it harder than it needs to be 
Mon Apr 06 22:23:45 PDT 2009,paulseverio,Why won't you show my location?!   http://twitpic.com/2y2es
Tue Apr 07 01:28:48 PDT 2009,svyatogor,@Adium is now on twitter. 
Tue Apr 07 01:58:49 PDT 2009,teezyt1,"@TierraBarber www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
Tue Apr 07 00:47:31 PDT 2009,SweetThing109,@AllStarNinja my choices are limited since they blocked my HULU.. 
Tue Apr 07 01:25:06 PDT 2009,elfinamsterdam,@nmcgivney yeah ploughed around there last night.. .but nothing happening 
Mon Apr 06 23:51:13 PDT 2009,maialevenson,@LarrissaR please don't leave. stay for grant's bday 
Mon Apr 06 23:07:49 PDT 2009,nathanklick,standing in the richardson office changing a backup tape... I'm such a work-a-holic! 
Tue Apr 07 00:23:13 PDT 2009,dianedenmark,"@Flying_hei Yes, thanks - just about to get some hot coffee and hoping that 'Normal Service will be resumed as soon as possible'! "
Mon Apr 06 23:51:22 PDT 2009,rodarte,@childhoodflames whats wrong! 
Tue Apr 07 01:18:41 PDT 2009,praneethreddy,commentators are talking of Shaq and Nash's twittering on a Live Phx Suns match 
Tue Apr 07 01:53:07 PDT 2009,baristaapp,@KoffeeKosmo wow! How do you get to sleep? 
Tue Apr 07 01:30:05 PDT 2009,sandraluvsmiley,"wakey Wakey, I'm bored '.' My dog is annoying  He weights 20 pounds and doesn't want to come off of my knees"
Tue Apr 07 01:27:52 PDT 2009,tancosi,@PhillyD Wishing you the best!  &lt;3
Tue Apr 07 02:17:43 PDT 2009,xGabii,drinking milk+being on youtube+lonely  || Emiliiee?!
Tue Apr 07 01:43:45 PDT 2009,SHEBYTE,"Having casual, unprotected tweets with twats I'll probably never see again. My mom will be so dissapointed "
Tue Apr 07 04:24:19 PDT 2009,nuyorican718,i wish i could go see day 26 today  i hate suite 98 they tease all the 20 y/o's ugh!!!!
